date,pm10_mean,pm25_mean,pm10_max,pm25_max,pm10_min,pm25_min
2020-10-04,7.083532782608696,5.416540164615386,19.2217,15.4532,0.368334,0.0
2020-10-05,12.524785806451614,7.810080425531914,33.0,26.0,2.40267,0.0
2020-10-06,5.880628139534885,4.984722472222221,17.0,11.8145,1.57467,0.0155
2020-10-07,5.8433163000000015,5.638435057971013,24.0,30.0,0.0,0.0
2020-10-08,6.29082075,4.670176666666666,30.0,15.0,0.0,0.0
2020-10-09,8.573120512820516,9.351227170212766,36.0,43.0,0.0,0.0
2020-10-10,13.159357173913042,8.836217694444445,42.0,41.0,2.0,0.0
2020-10-11,13.496488090909088,5.990822089285715,48.34,25.1263,0.0,0.0
2020-10-12,11.855690772727273,5.653318484848485,36.0634,12.0,0.849167,0.0
2020-10-13,4.480716761904762,4.40398519117647,11.5203,15.2495,0.555,0.0
2020-10-14,6.340720184210526,4.949630059701493,14.6217,8.94833,0.0,0.0
2020-10-15,9.158283947368423,6.558032271186441,20.0217,16.0,0.1454,0.0
2020-10-16,17.36764195121951,11.9601556984127,66.0,69.0,1.9025,0.650833
2020-10-17,11.605252083333331,5.714032957746479,31.0,13.0,2.346,0.0
2020-10-18,10.051653674418604,5.023522463768117,23.09,13.265,0.886668,0.0
2020-10-19,18.341830841379313,12.95122826153846,67.0,69.0,0.0823344,0.0
2020-10-20,21.568787260869563,10.778674782608697,84.0,59.0,0.362334,0.173833
2020-10-21,7.530345536585366,4.5236519957142844,23.0,8.0,0.667167,0.0
2020-10-22,4.116404487804878,4.4430638957142845,15.7115,11.0,0.155167,0.0
2020-10-23,19.244611304347828,14.771226211267603,70.3267,68.0,1.0,0.0
2020-10-24,7.664802244444444,4.885224757142857,18.0,25.0,0.518201,0.0
2020-10-25,13.603034864864867,4.803196040000001,32.0,25.0,4.78883,0.163
2020-10-26,7.291800411315791,3.883276672456141,20.0,13.4833,0.00816663,0.0
2020-10-27,21.895072105263157,21.352755964912284,93.0,101.0,1.357,0.0
2020-10-28,53.150379166666674,51.531158333333345,213.0,204.0,11.4665,17.7567
2020-10-29,49.32541009302326,53.128732322580646,168.0,225.0,0.898334,0.0
2020-10-30,5.674436363636363,2.7226968787878785,10.5717,8.13567,1.112,0.0
2020-10-31,8.199004285714285,3.0105331,16.0,6.93633,0.6654,0.0
2020-11-01,5.139829176470588,2.18478746,10.901,6.9675,0.236001,0.0
2020-11-02,7.126947488888888,2.5519909,18.0,18.7717,0.554667,0.0
2020-11-03,15.791443617021274,6.037400895714285,41.0,48.0,2.0605,0.0141667
2020-11-04,19.08430270833333,6.5546961470588245,51.5567,20.9217,2.70134,0.0
2020-11-05,30.852171698113207,13.045637385714283,92.278,84.0,3.0,0.0195
2020-11-06,14.806494117647064,6.358004411764706,37.4533,15.4917,4.44627,0.0
2020-11-07,11.97527484848485,3.6661274374999997,34.25,10.9858,5.0,0.0
2020-11-08,9.856630327868851,4.164114126984128,20.825,9.88383,2.10138,0.0
2020-11-09,4.290969829268292,1.956411572857143,15.9983,6.93433,0.0,0.0
2020-11-10,7.151311768115943,3.5174290694444443,13.5398,14.995,0.747108,0.0
2020-11-11,3.9965464999999996,2.7630409436619723,10.0,11.8782,0.1084,0.0
2020-11-12,2.9866060510204084,1.4107685753225807,7.4995,6.47533,0.0679995,0.0
2020-11-13,4.921913067948718,2.843772986666667,21.3126,10.4195,0.0100104,0.0
2020-11-14,4.515669116883117,2.938149959459459,14.0,11.4638,0.170833,0.0
2020-11-15,3.286745083333334,1.671252086956522,8.0,10.6888,0.0,0.0
2020-11-16,23.200423537500008,5.322726310465117,990.0,28.0,0.397167,0.0491667
2020-11-17,25.871685000000003,12.598041226190483,131.0,132.0,0.228436,0.0
2020-11-18,62.06283395833333,25.857065531250004,216.0,190.0,2.39217,0.933001
2020-11-19,19.908215977777783,7.832568754347828,150.689,53.0,0.170878,0.0
2020-11-20,6.4324136263736245,2.928777956989248,14.2783,11.3333,0.0,0.0
2020-11-21,6.695143065217391,2.930645604444444,17.0,9.63501,0.797666,0.0268334
2020-11-22,3.78908061111111,2.1268012962962968,13.0,9.62817,0.244759,0.0
2020-11-23,5.566184282051282,2.7264855053763464,15.0,15.2167,0.0,0.0
2020-11-24,8.144607393617022,3.5282476370000007,33.6823,26.8495,0.139666,0.0
2020-11-25,3.5527985454545457,1.6563781499999997,6.2,6.0,0.157834,0.0
2020-11-26,13.214441388888886,6.619907786792453,56.0,30.0,0.599501,0.0
2020-11-27,15.420152604166665,7.547552017708333,36.785,27.0,5.71566,0.0
2020-11-28,12.973260989473683,4.960547293478261,25.0,10.28,0.689984,0.0
2020-11-29,6.037863930232558,2.4846864771739128,20.0,10.382,0.280407,0.0
2020-11-30,6.605775000000002,2.8243477,15.0,13.235,1.0,0.0
2020-12-01,15.395390431818184,8.243924780219782,39.4,43.0,0.0,0.0
2020-12-02,12.443872375000002,9.24823489873418,29.6867,127.773,2.85267,0.519667
2020-12-03,18.3899075,21.871990416666673,86.0,217.0,5.92107,0.907
2020-12-04,18.489154270833332,18.53241625,73.0,86.0,1.57583,3.05
2020-12-05,24.878588909090915,16.20780071428571,166.0,131.0,1.6885,2.1
2020-12-06,7.196695652173912,2.8642275571428564,16.9223,8.0,0.1882,0.0
2020-12-07,4.165278082352941,1.8120652285714294,9.22217,4.0,0.0,0.0
2020-12-08,3.363926987804878,1.3063205246153844,14.0,5.0,0.0,0.0
2020-12-09,6.552453910256411,2.223934442857143,45.0,17.0,0.0,0.0
2020-12-10,2.8297414291666674,1.2772746666666666,9.92783,5.0,0.0,0.0
2020-12-11,2.91098545,1.1708125025000002,10.0,6.0,0.0,0.0
2020-12-13,4.8534275000000004,328.98612333333335,7.0,985.0,3.25521,0.95
