ID,Date,pm10_mean,pm25_mean,pm10_max,pm25_max,pm10_min,pm25_min
328,2021-01-30,10.345814791666665,4.3158975,20.9,9.0,2.12717,2.0
329,2021-01-31,6.049538323048781,2.447647861111111,15.0058,11.0,0.00266139,0.0
330,2021-02-01,13.264583527472531,150.9645214925373,67.0,985.0,0.970501,0.0
331,2021-02-02,99.65969958333335,143.51444541666663,990.0,985.0,3.0,3.15952
332,2021-02-03,21.014936770833334,8.392700555555551,48.6158,47.0,3.18034,2.5
333,2021-02-04,20.964516666666672,10.991098055555554,56.0,65.0,2.865,2.0
334,2021-02-05,10.948109302083331,6.572754999999998,32.0,36.0,0.943833,2.0
335,2021-02-06,10.491310208333335,6.883851267605633,51.0,57.0,1.39638,1.0
336,2021-02-07,9.181722142696625,3.994461074626866,31.3324,21.0,0.0766667,0.0
337,2021-02-08,14.4078968,5.413071830985913,56.6061,27.0,0.435558,0.0
338,2021-02-09,16.858240460526318,7.582118796296298,104.0,53.0,0.435801,0.0
339,2021-02-10,9.002221597402595,3.0427814444444454,27.1333,6.52078,0.241,0.0
340,2021-02-11,7.076165894736845,3.2968927536231885,15.2533,6.60016,1.50717,0.0
341,2021-02-12,9.398274895833334,4.922290277777776,18.5065,14.0,1.27383,1.0
342,2021-02-13,5.639281893975905,3.7652491944444426,15.0,23.0,0.0558332,0.243928
343,2021-02-14,5.094601178048781,2.4906594999999996,18.0,9.0,0.0,0.0
344,2021-02-15,4.706210909090907,1.7988214637681161,10.6005,7.0,0.35,0.0
345,2021-02-16,7.348270612903226,2.93499106060606,15.0,7.0,0.8324,0.0
346,2021-02-17,7.687774545454545,3.891129230769231,29.0,10.0,1.13422,1.31826
347,2021-02-18,7.329011435897437,2.9007303137254907,21.3948,9.0,0.175634,0.0
348,2021-02-19,10.490658189189189,2.9320711481481476,118.0,29.0,0.292333,0.0
349,2021-02-21,10.285672934782607,3.2532198529411773,30.0,12.0,2.071,0.0
350,2021-02-22,6.919707172413793,2.920963378378379,15.6,6.0,0.839614,1.0
351,2021-02-23,10.350050716417911,4.805534161764707,70.0,79.0,0.0,0.0
352,2021-02-24,27.504218529411762,14.761019617647063,254.0,212.0,0.243565,0.0
353,2021-02-25,8.9502113375,3.189354033333332,69.0,23.0,0.0,0.0
354,2021-02-26,14.387552297297297,6.745975800000002,33.2917,15.3129,0.503665,0.4
355,2021-02-27,22.636400000000002,11.987165,35.7,17.25,11.6031,8.0
356,2021-03-01,19.42739772727273,6.826208939393938,70.0,31.0,5.19183,0.0
357,2021-03-02,7.209743544444447,2.765520588235294,32.0,6.95303,0.317758,0.0
358,2021-03-03,6.720927648351646,2.1309934366197187,21.1,5.0,0.187548,0.0
359,2021-03-04,13.9832221875,4.258566714285713,75.0,20.0,1.0256,0.0
360,2021-03-05,16.586462527472527,3.6578199850746276,50.0,8.0,1.16776,0.0
361,2021-03-06,18.479387946236557,11.39231042857143,130.0,138.0,0.375287,0.0
362,2021-03-07,15.3229652,4.977823857142856,69.0,24.0,0.296865,0.0
363,2021-03-08,13.871777445977004,7.955473808823531,133.0,128.0,0.0,0.0
364,2021-03-09,6.15152981355932,2.684052044444445,37.0,24.0,0.182834,0.0
365,2021-03-10,7.5565834375000005,2.7151083333333337,12.0,4.0,1.96567,0.0
366,2021-03-11,9.638947968749997,7.939912499999998,119.0,115.0,1.56183,2.0
367,2021-03-12,25.891563108108116,15.602272142857144,190.0,124.0,1.0,1.0
368,2021-03-13,25.138860114942528,15.576132028985505,149.0,96.0,1.93333,1.0
369,2021-03-14,31.101938421052626,13.01895638888889,105.0,75.0,1.27167,1.54532
370,2021-03-15,5.502449519318182,2.2715768593749996,25.1217,9.00159,0.0898327,0.0
371,2021-03-16,16.476460714285714,6.714234761904762,23.565,10.4314,7.52777,1.0
372,2021-03-17,5.861878057971011,2.1810301923076922,16.0,7.0,0.467333,0.0
373,2021-03-18,6.29716459493671,1.5791097521739128,22.0,8.0,0.293334,0.0
374,2021-03-19,7.236627348837209,3.3451594202898556,30.0,10.15,0.287333,0.0
375,2021-03-20,12.563601458333332,5.28735347826087,29.0417,8.25,1.30833,0.0
376,2021-03-21,18.242216273684214,7.092700563380283,37.0,13.9239,0.423305,0.0
377,2021-03-22,12.987706483516483,7.088220422535211,74.0,80.0,3.20683,1.0
378,2021-03-23,12.74540386363637,4.525499436619718,29.3842,12.0,3.24337,0.0
379,2021-03-24,12.520938857142857,5.842860185185184,67.0,74.0,1.18467,0.0
380,2021-03-25,10.79792698924731,5.127196111111112,38.0,26.0,2.06978,0.0
381,2021-03-26,10.371890555555556,7.338085652173914,49.0,49.0,2.292,0.0
382,2021-03-27,22.961114123595504,21.678282753623197,186.0,285.0,0.386167,1.0
383,2021-03-28,6.329757723529412,2.0348665999999995,27.6567,7.0,0.0482239,0.0
384,2021-03-29,11.604664036144582,7.406790363636363,82.0,41.0,0.0,0.645153
385,2021-03-30,25.12555704545456,14.155119848484848,141.0,111.0,4.57928,1.65
386,2021-03-31,28.354896142857143,17.210085283018866,115.0,114.0,2.006,2.0
387,2021-04-01,21.397775,8.73893375,32.0,12.95,13.7642,0.0
388,2021-04-02,19.189169021739136,6.511818840579709,48.0,17.0,8.83621,2.0
389,2021-04-03,11.011083333333332,4.917819166666665,24.0,8.60001,2.11449,0.0
390,2021-04-04,7.88996115625,4.234392916666667,24.0,22.0,0.969167,2.29346
391,2021-04-05,9.918462087912083,6.893180845070425,37.0,33.0,2.05467,2.0
392,2021-04-06,29.362621926470595,18.423539137931026,102.0,101.0,0.774001,1.0
393,2021-04-07,13.349062289156624,7.1051326984126995,140.0,109.0,1.24267,1.0
394,2021-04-08,8.267630612499998,5.4488763492063494,29.0,36.0,0.299,0.0
395,2021-04-09,17.416468,11.508395128205128,119.0,80.0,2.8905,1.7
396,2021-04-10,21.768203536585368,10.372990158730158,108.427,91.0,2.03,3.02646
397,2021-04-11,3.697275400000001,2.288164378378378,10.0,5.0,0.016246,0.0
398,2021-04-12,44.84579604347826,10.980652827586209,269.605,66.1599,0.473197,0.0
399,2021-04-13,31.777253287671225,15.520436666666662,86.0,106.0,7.7265,1.0
400,2021-04-14,22.306439259259264,14.430073333333334,49.0,56.0,8.24516,3.86367
401,2021-04-15,5.292464151923077,2.278125414634146,16.3533,6.76011,0.0,0.587143
402,2021-04-16,7.00423935483871,2.284108380952381,18.485,5.20142,0.8094,0.0
403,2021-04-17,17.947323870967743,7.364195904761904,37.3517,15.3075,1.18033,0.0
404,2021-04-18,14.299757592592595,12.12800909090909,61.0,98.0,2.56049,2.0
405,2021-04-19,13.673540714285714,8.014454509803922,49.0,66.0,1.85717,1.0
406,2021-04-20,68.22289175000003,33.81283909090907,990.0,985.0,0.262834,1.0
407,2021-04-21,28.907791666666668,8.489015000000002,63.0,29.0,12.0579,4.0
408,2021-04-22,10.9241625,5.007036346153845,30.135,12.0,2.37495,0.0
409,2021-04-23,18.524334523809518,7.266288095238096,45.4567,16.4,6.0,1.0
410,2021-04-24,11.684737499999999,8.502872777777776,27.0,17.3925,3.03783,2.0
411,2021-04-27,21.231453125000005,12.765730416666669,57.0,53.0,10.9531,5.9
412,2021-04-28,18.09598219512196,15.524394603174605,60.0,71.0,6.0304,2.0
413,2021-04-29,20.29974016666666,13.267262444444446,77.0,86.0,5.74866,0.0
414,2021-04-30,23.060771562499994,13.892145208333334,69.0,82.0,6.09383,4.0
415,2021-05-01,10.912268260869563,6.2953464102564105,36.0,20.0,4.35267,1.7
416,2021-05-02,6.961726573529412,5.266704526315788,21.0,30.0,0.0,0.0
417,2021-05-03,12.97654662195122,11.65624629032258,57.0,128.0,0.906833,0.0
418,2021-05-04,16.0976475,11.038994285714285,36.0,50.0,6.55,1.85
419,2021-05-05,15.352327160493829,8.500808571428571,52.6388,33.0,4.357,3.0
420,2021-05-06,9.871412405063289,7.887203333333334,35.322,57.0,1.31166,2.02336
421,2021-05-07,9.55523745,5.852032698412698,30.7228,36.0,0.3034,1.35
422,2021-05-08,8.780550282352943,6.659633939393941,25.0,38.0,0.454,1.0
423,2021-05-09,6.797181666666667,3.7638944444444444,12.0,8.0,3.37763,1.6
424,2021-05-10,10.75138076923077,6.26436,23.5401,26.0,2.44767,0.0
425,2021-05-11,11.932585,6.365555333333334,31.8873,18.0,4.65,1.65
426,2021-05-12,13.36067418181818,6.798558,41.4545,22.0,2.19828,1.3
427,2021-05-13,8.642342703703704,4.817863555555556,47.7087,14.0,0.449567,1.0
428,2021-05-14,13.92945193548387,9.695892083333334,40.1617,45.0,4.5389,2.0
429,2021-05-15,34.53390608695652,12.090032028985512,159.693,29.0,2.85447,1.77365
430,2021-05-16,10.328787441860465,5.557894545454546,23.0,28.0,0.556833,1.8
431,2021-05-17,7.511606483516486,3.980681739130436,21.227,14.0,1.0,1.6
432,2021-05-18,8.11939588235294,4.120530697674417,28.6156,21.0,1.47933,1.0
433,2021-05-19,14.413024468085107,9.57572638888889,30.8783,21.0,3.4719,3.05
434,2021-05-20,17.539514096385542,14.754626984126983,40.4083,35.0,5.391,8.15001
435,2021-05-21,14.861947083333334,9.585715555555556,28.2933,18.0,3.90516,2.08065
436,2021-05-22,8.303597894736841,5.55191311111111,37.0,65.0,1.27683,1.85
